UserID,DishName,Rating
65,JJ's Macaroni & Cheese Quesadilla,2.0
86,John Jay Chicken Tortilla Soup,0.5
167,Bagel Schmear Bar,4.5
604,JJ's Eggs Any Way,1.5
82,Marinara Sauce,3.5
642,Grilled Chicken,4.5
614,Chicken Dumpling Soup,0.0
11,Hashbrown,1.5
474,Grilled Chicken,2.5
438,JJ's Macaroni & Cheese Quesadilla,4.5
599,Hashbrown,2.0
633,JJ's Grilled Chicken Sandwich,3.5
55,Tuna Salad,2.5
428,Mozzarella & Pesto Sandwich,1.0
593,Mozzarella Sticks,4.5
764,JJ's Eggs Any Way,3.0
902,Mozzarella & Pesto Sandwich,4.0
284,Sausage & Pepper Pasta,0.0
61,JJ's Macaroni & Cheese Quesadilla,3.5
917,JJ's Spicy Korean Beef Sandwich,3.5
529,GF Mozzarella & Tomato Sandwich,4.5
421,Turkey Sausage,1.5
698,GF Mozzarella & Tomato Sandwich,3.0
266,Chicken Salad,3.0
93,JJ's Macaroni & Cheese Quesadilla,1.5
570,Tofu Scramble,4.0
232,John Jay Sushi Roll,4.5
931,Burger Bun,1.5
252,Mozzarella & Pesto Sandwich,1.5
300,JJ's Fried Chicken Cutlet Sandwich,2.5
484,JJ's Fried Chicken Cutlet Sandwich,4.5
923,Biscuits & Sausage Gravy,3.5
455,John Jay Chicken Tortilla Soup,0.0
999,JJ's Black Bean Chipotle Burger,2.0
233,Pop Up Carving Station,4.5
794,Vegan Chicken Vindaloo,4.5
112,Chicken Dumpling Soup,4.5
954,John Jay Chicken Tortilla Soup,4.5
584,Bruschetta Pizza,0.0
796,Sausage & Pepper Pasta,4.5
871,Pop Up Carving Station,2.5
633,Tuna Salad,3.5
252,JJ's Smashed Chickpea Avocado Sandwich,2.5
991,Waffles,0.0
356,Mozzarella & Pesto Sandwich,0.0
716,Sausage & Pepper Pasta,1.0
387,Chicken Dumpling Soup,4.5
807,JJ's Black Bean Chipotle Burger,1.5
90,Tandoori Chicken,4.0
497,Chicken Dumpling Soup,3.5
437,Tuna Salad,3.5
846,JJ's Black Bean Chipotle Burger,2.0
571,Sausage & Pepper Pasta,0.0
635,Pop Up Carving Station,2.0
409,Spicy Green Beans,3.5
48,Turkey & Cheese Sandwich,2.0
774,Turkey & Cheese Sandwich,2.0
511,John Jay Sushi Roll,3.5
706,Pop Up Carving Station,1.0
914,JJ's Macaroni & Cheese Quesadilla,2.0
286,John Jay's Buddha Bowl,2.5
671,Grilled Chicken,0.0
570,JJ's French Toast,2.5
174,JJ's Crinkle Fries,3.5
231,JJ's Cheeseburger,1.0
80,Marinara Sauce,1.5
379,JJ's French Toast,2.0
286,Pork Sausage,1.5
973,John Jay Chicken Tortilla Soup,1.0
692,Vegan Hot Dog,0.5
18,Waffles,1.5
221,Frostline Chocolate,3.0
869,JJ's Grilled Vegetable Panini,4.0
780,Roasted Potatoes,0.5
281,Spicy Green Beans,4.0
998,Waffles,4.5
617,JJ's Macaroni & Cheese Quesadilla,2.5
76,Turkey & Cheese Sandwich,4.0
668,JJ's Crinkle Fries,0.5
574,JJ's Black Bean Chipotle Burger,4.0
861,Roasted Potatoes,1.5
657,John Jay's Buddha Bowl,1.5
618,Chicken Salad,1.5
226,John Jay's Buddha Bowl,1.0
278,JJ's Fried Chicken Cutlet Sandwich,3.0
89,Pop Up Carving Station,1.0
200,JJ's French Toast,0.5
975,Minestrone Soup,4.0
973,GF Mozzarella & Tomato Sandwich,3.0
201,Ham & American Cheese Sandwich,3.5
583,John Jay Sushi Roll,3.5
719,Chicken Dumpling Soup,2.5
982,Mozzarella Sticks,0.0
247,Vegan Chicken Vindaloo,1.0
25,Roasted Garlic Shrimp Pizza,1.0
518,JJ's Fried Chicken Cutlet Sandwich,3.5
726,JJ's French Toast,4.5
118,Vegan Hot Dog,4.0
972,Marinara Sauce,3.0
657,Italian Sandwich,0.5
424,Ham & American Cheese Sandwich,4.0
333,Roasted Garlic Shrimp Pizza,4.5
491,Bruschetta Pizza,0.5
363,JJ's Eggs Any Way,1.5
393,Pancake & Waffle Syrup,1.0
99,Chicken & Vegetable Lo Mein,0.5
345,Tofu Scramble,4.5
4,JJ's Black Bean Chipotle Burger,4.5
898,Waffles,3.0
993,Mozzarella Sticks,3.0
816,John Jay Sushi Roll,1.5
439,JJ's Spicy Korean Beef Sandwich,1.5
708,Marinara Sauce,2.5
682,Bagel Schmear Bar,1.0
629,JJ's Smashed Chickpea Avocado Sandwich,1.5
460,JJ's Quesadilla,2.5
845,Roasted Potatoes,4.0
663,JJ's Fried Chicken Cutlet Sandwich,1.5
15,GF Turkey & Cheese Sandwich,1.0
367,GF Mozzarella & Tomato Sandwich,4.5
320,Pancake & Waffle Syrup,3.5
735,Sweet & Sour Chickpeas,2.0
969,Three Bean Chili Soup,3.5
957,Mozzarella & Pesto Sandwich,4.5
711,Bruschetta Pizza,3.0
365,Pork Sausage,3.5
835,Mozzarella Sticks,2.5
574,Burger Bun,4.5
431,Italian Sandwich,0.5
50,JJ's Crinkle Fries,2.0
235,JJ's Fried Green Tomato Sliders,1.5
84,Cheese Pizza,4.5
898,John Jay Sushi Roll,0.5
148,Tofu Scramble,4.0
408,Pork Sausage,0.0
642,Bagel Schmear Bar,0.0
806,Cheese Pizza,4.0
71,Turkey & Cheese Sandwich,3.5
513,Tandoori Chicken,0.5
669,Waffles,2.0
671,JJ's Cheeseburger,1.0
927,Turkey Sausage,0.0
468,Three Bean Chili Soup,0.0
325,JJ's Black Bean Chipotle Burger,4.5
957,Mozzarella Sticks,4.5
181,Pork Sausage,1.0
710,JJ's Spicy Korean Beef Sandwich,2.5
379,Vegan Hot Dog,4.0
209,Mozzarella & Pesto Sandwich,0.0
58,JJ's Quesadilla,2.5
223,Frostline Chocolate,2.5
205,Chicken Dumpling Soup,0.5
137,Chicken & Vegetable Lo Mein,4.0
70,Frostline Chocolate,4.5
517,JJ's Eggs Any Way,1.0
125,Vegan Hot Dog,3.0
125,Grilled Chicken,2.5
481,Bagel Schmear Bar,0.0
346,Vegan Hot Dog,0.5
184,Pepperoni Pizza,3.0
429,John Jay Chicken Tortilla Soup,2.0
979,Sausage & Pepper Pasta,3.0
301,Bagel Schmear Bar,3.0
750,Mozzarella Sticks,1.5
38,Marinara Sauce,3.5
192,Pepperoni Pizza,0.0
725,Cheese Pizza,1.5
807,Three Bean Chili Soup,2.5
115,Tomato & Cheddar Frittata,1.5
732,John Jay Chicken Tortilla Soup,1.5
179,JJ's Black Bean Chipotle Burger,3.5
37,John Jay Sushi Roll,3.5
967,JJ's Grilled Vegetable Panini,0.5
474,Scrambled Egg,4.0
954,JJ's Grilled Vegetable Panini,2.0
549,John Jay Chicken Tortilla Soup,4.5
254,Grilled Chicken,3.0
94,Pop Up Carving Station,1.0
942,Marinara Sauce,4.5
833,John Jay Sushi Roll,2.0
595,Seaweed Salad,0.5
145,Vegan Hot Dog,0.0
407,JJ's Fried Chicken Cutlet Sandwich,3.0
399,Pop Up Carving Station,1.5
110,Grilled Chicken,4.0
477,Bagel Schmear Bar,3.5
631,Three Bean Chili Soup,2.5
645,Waffles,2.0
220,Chicken & Vegetable Lo Mein,3.0
526,Marinara Sauce,1.0
425,JJ's Quesadilla,4.0
953,Grilled Chicken,2.0
75,Vegan Hot Dog,4.0
828,Scrambled Egg,3.5
979,GF Turkey & Cheese Sandwich,0.5
409,JJ's Smashed Chickpea Avocado Sandwich,2.0
427,Waffles,4.5
415,Minestrone Soup,0.0
970,JJ's French Toast,4.5
123,Vegan Hot Dog,1.0
37,JJ's Macaroni & Cheese Quesadilla,2.0
219,John Jay's Buddha Bowl,2.0
341,Marinara Sauce,2.0
597,JJ's Grilled Chicken Sandwich,0.0
984,Tandoori Chicken,4.0
752,JJ's Hot Chocolate French Toast,4.0
989,Pepperoni Pizza,4.5
98,Bagel Schmear Bar,2.5
71,Roasted Garlic Shrimp Pizza,1.0
95,Burger Bun,1.0
240,Vegan Chicken Vindaloo,0.0
338,Pepperoni Pizza,3.0
682,JJ's Cheeseburger,2.5
717,Vegan Chicken Vindaloo,2.5
40,JJ's Spicy Korean Beef Sandwich,0.0
248,Burger Bun,3.0
475,Pepperoni Pizza,2.5
979,Pop Up Carving Station,0.5
385,Tofu Scramble,3.5
49,JJ's Fried Green Tomato Sliders,1.5
972,Turkey & Cheese Sandwich,1.0
462,Bruschetta Pizza,2.5
282,JJ's Fried Green Tomato Sliders,0.5
924,JJ's Black Bean Chipotle Burger,1.0
61,Mozzarella & Pesto Sandwich,3.5
532,GF Mozzarella & Tomato Sandwich,1.5
689,JJ's Grilled Chicken Sandwich,4.5
923,Bagel Schmear Bar,1.0
842,Roasted Garlic Shrimp Pizza,1.5
491,Tomato & Cheddar Frittata,0.0
891,Roasted Potatoes,4.5
59,Pancake & Waffle Syrup,1.5
22,JJ's Hot Chocolate French Toast,0.5
653,Seaweed Salad,1.5
933,Three Bean Chili Soup,4.0
106,Pepperoni Pizza,1.0
298,Hashbrown,3.0
801,John Jay's Buddha Bowl,4.5
329,JJ's Black Bean Chipotle Burger,1.0
942,Italian Sandwich,2.0
753,Burger Bun,4.0
68,Vegan Chicken Vindaloo,3.5
194,Burger Bun,1.5
783,GF Turkey & Cheese Sandwich,2.5
275,Tuna Salad,0.5
354,Tandoori Chicken,4.5
24,GF Mozzarella & Tomato Sandwich,4.0
810,JJ's Smashed Chickpea Avocado Sandwich,2.5
149,JJ's Macaroni & Cheese Quesadilla,0.5
640,Chicken Salad,1.5
959,Grilled Chicken,2.5
8,Tofu Scramble,0.0
400,John Jay's Buddha Bowl,4.5
19,JJ's Quesadilla,1.0
467,JJ's Grilled Vegetable Panini,2.0
611,Bruschetta Pizza,1.5
686,JJ's French Toast,0.0
827,Pepperoni Pizza,4.5
674,JJ's Fried Green Tomato Sliders,1.5
807,GF Turkey & Cheese Sandwich,2.0
240,GF Mozzarella & Tomato Sandwich,0.0
780,Hashbrown,1.5
124,JJ's Fried Green Tomato Sliders,2.0
695,John Jay's Buddha Bowl,0.0
164,Pepperoni Pizza,1.5
133,Mozzarella Sticks,4.0
573,JJ's Quesadilla,3.0
439,Sweet & Sour Chickpeas,3.0
337,Burger Bun,2.0
9,JJ's Eggs Any Way,3.5
75,GF Turkey & Cheese Sandwich,3.5
219,JJ's Grilled Vegetable Panini,4.5
723,Mozzarella Sticks,4.5
433,Pork Sausage,4.0
903,Mozzarella Sticks,0.5
170,Tuna Salad,0.0
213,Seaweed Salad,1.0
626,GF Mozzarella & Tomato Sandwich,0.5
327,Pork Sausage,4.5
937,Cheese Pizza,1.5
488,Pancake & Waffle Syrup,1.0
542,Mozzarella & Pesto Sandwich,0.5
956,John Jay Sushi Roll,1.5
385,JJ's Hot Chocolate French Toast,4.5
576,Pancake & Waffle Syrup,3.5
607,Scrambled Egg,1.5
248,GF Turkey & Cheese Sandwich,4.0
274,Seaweed Salad,0.0
191,Tandoori Chicken,1.0
216,Tofu Scramble,4.5
817,Tuna Salad,1.5
730,Scrambled Egg,4.5
383,GF Turkey & Cheese Sandwich,4.5
622,John Jay's Buddha Bowl,0.5
650,Chicken Salad,2.5
769,Vegan Chicken Vindaloo,4.5
192,Italian Sandwich,4.5
830,Tofu Scramble,3.0
987,Waffles,1.0
991,JJ's Quesadilla,3.5
555,Minestrone Soup,4.0
821,JJ's French Toast,2.5
711,Pancake & Waffle Syrup,4.0
811,Frostline Chocolate,3.0
726,JJ's Hot Chocolate French Toast,4.5
658,Turkey Sausage,3.5
389,John Jay's Buddha Bowl,0.5
249,Vegan Chicken Vindaloo,2.0
758,Three Bean Chili Soup,1.5
849,Turkey Sausage,1.5
587,John Jay Chicken Tortilla Soup,3.5
538,JJ's Black Bean Chipotle Burger,4.5
509,John Jay Chicken Tortilla Soup,4.5
959,JJ's Crinkle Fries,2.5
383,Spicy Green Beans,0.5
703,Turkey Sausage,2.0
300,Pepperoni Pizza,3.5
58,Spicy Green Beans,3.5
860,Burger Bun,4.5
468,Mozzarella Sticks,1.0
479,Hashbrown,2.0
65,Waffles,2.5
424,Bruschetta Pizza,2.5
122,Vegan Hot Dog,2.5
595,Burger Bun,0.0
521,JJ's Smashed Chickpea Avocado Sandwich,3.5
715,JJ's Macaroni & Cheese Quesadilla,3.5
687,JJ's Hot Chocolate French Toast,4.0
354,Minestrone Soup,4.0
760,Pork Sausage,3.5
969,GF Turkey & Cheese Sandwich,0.5
174,John Jay Sushi Roll,0.0
995,JJ's Hot Chocolate French Toast,1.5
639,Tomato & Cheddar Frittata,4.5
497,GF Turkey & Cheese Sandwich,2.5
622,Pancake & Waffle Syrup,3.5
341,JJ's Hot Chocolate French Toast,3.5
745,Waffles,1.0
126,JJ's Fried Chicken Cutlet Sandwich,0.0
448,Waffles,1.0
891,Roasted Garlic Shrimp Pizza,1.0
529,Italian Sandwich,3.0
242,Waffles,1.0
165,Burger Bun,0.5
233,Roasted Garlic Shrimp Pizza,3.0
542,Sausage & Pepper Pasta,0.0
244,Seaweed Salad,0.5
420,JJ's Macaroni & Cheese Quesadilla,3.0
406,JJ's Quesadilla,1.0
658,Tuna Salad,0.5
541,Pork Sausage,2.0
98,Ham & American Cheese Sandwich,1.0
840,Tofu Scramble,3.0
693,JJ's Black Bean Chipotle Burger,2.0
347,Turkey Sausage,1.5
638,JJ's Grilled Vegetable Panini,3.5
639,Scrambled Egg,2.0
897,Italian Sandwich,1.5
417,John Jay Sushi Roll,3.0
1,JJ's Spicy Korean Beef Sandwich,2.5
463,Pancake & Waffle Syrup,2.0
904,JJ's Fried Chicken Cutlet Sandwich,3.0
56,Roasted Potatoes,1.0
357,Marinara Sauce,2.5
139,Roasted Garlic Shrimp Pizza,0.5
157,Bagel Schmear Bar,1.5
161,John Jay Chicken Tortilla Soup,0.5
645,Ham & American Cheese Sandwich,3.5
287,Tofu Scramble,1.0
165,Scrambled Egg,1.0
112,Chicken Dumpling Soup,4.5
130,JJ's Grilled Chicken Sandwich,4.5
237,Grilled Chicken,4.5
721,Burger Bun,2.5
12,Roasted Potatoes,4.5
486,Bruschetta Pizza,3.5
685,Bagel Schmear Bar,0.0
72,GF Mozzarella & Tomato Sandwich,2.0
128,Marinara Sauce,4.5
503,Vegan Hot Dog,3.5
395,JJ's Fried Green Tomato Sliders,1.0
873,JJ's Cheeseburger,2.5
879,Grilled Chicken,1.5
186,GF Turkey & Cheese Sandwich,4.5
646,John Jay Sushi Roll,4.0
973,Chicken Dumpling Soup,1.0
227,Roasted Garlic Shrimp Pizza,0.5
391,Tomato & Cheddar Frittata,2.0
398,JJ's Fried Green Tomato Sliders,4.5
307,Cheese Pizza,1.0
934,Mozzarella & Pesto Sandwich,2.0
973,GF Mozzarella & Tomato Sandwich,2.5
825,Turkey Sausage,4.5
359,Marinara Sauce,4.5
530,Bruschetta Pizza,1.5
720,John Jay Chicken Tortilla Soup,2.0
594,John Jay's Buddha Bowl,1.5
39,JJ's Smashed Chickpea Avocado Sandwich,3.5
337,John Jay's Buddha Bowl,2.0
535,Grilled Chicken,0.5
169,JJ's Grilled Vegetable Panini,3.5
304,Tuna Salad,0.5
415,Tuna Salad,3.0
636,Bruschetta Pizza,2.0
379,Spicy Green Beans,1.5
813,John Jay Sushi Roll,0.0
774,Pepperoni Pizza,0.0
542,Tandoori Chicken,0.0
539,Marinara Sauce,0.5
211,Chicken & Vegetable Lo Mein,2.0
983,Hashbrown,2.0
964,JJ's Cheeseburger,0.0
681,JJ's Fried Green Tomato Sliders,2.5
573,John Jay Chicken Tortilla Soup,0.5
797,Roasted Garlic Shrimp Pizza,1.0
427,JJ's Smashed Chickpea Avocado Sandwich,2.5
261,Mozzarella Sticks,1.5
989,Vegan Hot Dog,3.0
818,Vegan Hot Dog,2.0
779,JJ's Grilled Chicken Sandwich,0.5
506,Tuna Salad,3.5
165,Chicken Salad,2.0
296,Turkey Sausage,4.0
760,Three Bean Chili Soup,0.5
888,Minestrone Soup,0.0
376,Sausage & Pepper Pasta,1.0
184,Three Bean Chili Soup,2.0
894,Sweet & Sour Chickpeas,4.5
432,Tandoori Chicken,4.5
328,Sausage & Pepper Pasta,1.0
61,Waffles,2.5
526,JJ's French Toast,4.0
957,Italian Sandwich,2.5
245,Italian Sandwich,3.0
605,Sausage & Pepper Pasta,4.0
607,Mozzarella & Pesto Sandwich,3.0
975,Sweet & Sour Chickpeas,2.0
96,JJ's French Toast,3.0
381,John Jay Sushi Roll,1.0
247,Pepperoni Pizza,3.0
134,Turkey & Cheese Sandwich,0.5
904,Pork Sausage,0.5
39,Biscuits & Sausage Gravy,4.5
866,JJ's Fried Chicken Cutlet Sandwich,0.5
784,Mozzarella & Pesto Sandwich,3.0
45,JJ's Eggs Any Way,3.0
914,John Jay's Buddha Bowl,1.0
266,Ham & American Cheese Sandwich,3.0
897,Sausage & Pepper Pasta,3.5
231,GF Mozzarella & Tomato Sandwich,0.5
406,GF Mozzarella & Tomato Sandwich,4.0
258,Three Bean Chili Soup,4.5
960,JJ's Fried Green Tomato Sliders,0.5
545,Roasted Potatoes,0.0
897,Waffles,0.5
497,JJ's Black Bean Chipotle Burger,4.5
730,Minestrone Soup,0.0
80,JJ's Quesadilla,0.5
818,John Jay Chicken Tortilla Soup,3.0
522,Grilled Chicken,0.0
628,GF Turkey & Cheese Sandwich,3.5
481,Chicken & Vegetable Lo Mein,1.5
702,Chicken & Vegetable Lo Mein,2.5
953,Vegan Hot Dog,1.0
117,John Jay Sushi Roll,0.5
968,Grilled Chicken,2.0
612,Hashbrown,4.0
93,Turkey Sausage,4.0
992,Biscuits & Sausage Gravy,4.0
793,Roasted Potatoes,0.5
260,Tandoori Chicken,4.5
719,JJ's Grilled Chicken Sandwich,4.0
967,JJ's Spicy Korean Beef Sandwich,4.5
582,JJ's Black Bean Chipotle Burger,1.0
384,Tandoori Chicken,1.0
677,Roasted Garlic Shrimp Pizza,1.5
279,Hashbrown,0.0
680,Burger Bun,4.5
327,Bruschetta Pizza,2.0
752,Sweet & Sour Chickpeas,4.5
923,JJ's Crinkle Fries,1.5
105,Hashbrown,4.0
20,Tuna Salad,1.0
574,John Jay Chicken Tortilla Soup,0.5
225,Tandoori Chicken,2.0
475,JJ's Grilled Vegetable Panini,0.5
164,Pork Sausage,3.5
774,John Jay Sushi Roll,4.5
793,JJ's Grilled Chicken Sandwich,3.0
212,Pop Up Carving Station,1.5
763,John Jay Chicken Tortilla Soup,1.0
788,JJ's Hot Chocolate French Toast,2.0
892,Burger Bun,4.5
684,Pepperoni Pizza,1.0
913,Minestrone Soup,1.0
469,Roasted Garlic Shrimp Pizza,4.0
869,Pancake & Waffle Syrup,2.0
738,Ham & American Cheese Sandwich,4.0
28,John Jay Sushi Roll,3.0
262,Roasted Garlic Shrimp Pizza,3.5
965,John Jay's Buddha Bowl,3.0
841,Sausage & Pepper Pasta,3.0
344,JJ's Quesadilla,2.5
961,JJ's Fried Chicken Cutlet Sandwich,3.5
163,Spicy Green Beans,1.0
306,JJ's Eggs Any Way,1.5
734,Chicken & Vegetable Lo Mein,1.0
636,JJ's Black Bean Chipotle Burger,4.5
486,Three Bean Chili Soup,1.5
644,JJ's Grilled Chicken Sandwich,0.0
363,Bruschetta Pizza,3.5
540,Tandoori Chicken,1.0
680,Grilled Chicken,2.0
507,JJ's Hot Chocolate French Toast,0.5
143,Spicy Green Beans,1.0
353,Vegan Chicken Vindaloo,1.5
385,Grilled Chicken,4.5
438,JJ's Grilled Chicken Sandwich,4.0
912,Chicken Salad,1.0
870,Mozzarella Sticks,1.5
986,Frostline Chocolate,3.5
296,Sausage & Pepper Pasta,2.0
656,Marinara Sauce,4.0
401,Pepperoni Pizza,3.0
628,Mozzarella Sticks,1.5
272,Turkey & Cheese Sandwich,4.0
329,Turkey & Cheese Sandwich,0.0
921,JJ's Fried Chicken Cutlet Sandwich,0.0
316,JJ's Spicy Korean Beef Sandwich,3.5
254,Tomato & Cheddar Frittata,0.0
369,Chicken Dumpling Soup,0.0
465,Three Bean Chili Soup,3.5
67,JJ's Grilled Chicken Sandwich,0.0
174,Sweet & Sour Chickpeas,2.5
429,Pork Sausage,0.5
792,JJ's Spicy Korean Beef Sandwich,1.5
931,John Jay Chicken Tortilla Soup,2.0
684,Tomato & Cheddar Frittata,1.0
97,Hashbrown,2.5
412,JJ's Macaroni & Cheese Quesadilla,4.5
893,JJ's Fried Chicken Cutlet Sandwich,2.0
911,Roasted Garlic Shrimp Pizza,2.0
581,JJ's Macaroni & Cheese Quesadilla,3.0
338,Pork Sausage,2.0
781,JJ's Grilled Vegetable Panini,4.5
752,Pork Sausage,4.5
524,Vegan Hot Dog,0.0
662,Mozzarella & Pesto Sandwich,1.0
792,Sausage & Pepper Pasta,0.0
581,Roasted Garlic Shrimp Pizza,2.5
811,Burger Bun,2.5
844,GF Mozzarella & Tomato Sandwich,2.5
403,Pepperoni Pizza,3.5
410,Marinara Sauce,2.5
863,Roasted Potatoes,1.0
460,JJ's Smashed Chickpea Avocado Sandwich,0.5
631,Frostline Chocolate,0.0
544,JJ's Quesadilla,0.0
397,JJ's Spicy Korean Beef Sandwich,1.5
484,Waffles,0.5
405,Chicken Salad,3.0
894,Tandoori Chicken,3.5
460,Turkey Sausage,2.5
533,Pork Sausage,0.5
261,Seaweed Salad,4.5
601,Vegan Chicken Vindaloo,1.0
1000,Sausage & Pepper Pasta,0.5
707,Cheese Pizza,1.5
474,JJ's Smashed Chickpea Avocado Sandwich,2.0
265,JJ's Grilled Vegetable Panini,1.0
402,JJ's Macaroni & Cheese Quesadilla,3.0
848,Hashbrown,4.5
387,Sausage & Pepper Pasta,0.5
907,Roasted Potatoes,2.0
358,Grilled Chicken,4.0
129,Burger Bun,4.0
78,John Jay Chicken Tortilla Soup,3.5
577,Turkey Sausage,3.5
516,John Jay's Buddha Bowl,2.5
684,Frostline Chocolate,3.5
981,Roasted Potatoes,3.5
34,Pop Up Carving Station,2.0
162,Spicy Green Beans,2.5
921,JJ's Cheeseburger,1.0
390,Pop Up Carving Station,0.5
786,Turkey Sausage,3.5
181,Roasted Potatoes,4.0
667,JJ's Smashed Chickpea Avocado Sandwich,2.5
395,Pork Sausage,3.0
614,Tandoori Chicken,4.5
465,Pork Sausage,2.5
349,John Jay's Buddha Bowl,3.5
435,Seaweed Salad,3.5
37,Bagel Schmear Bar,3.0
198,JJ's Fried Chicken Cutlet Sandwich,1.5
9,Grilled Chicken,4.5
485,JJ's Fried Green Tomato Sliders,2.0
106,JJ's Fried Chicken Cutlet Sandwich,3.0
73,JJ's Macaroni & Cheese Quesadilla,0.5
310,Vegan Hot Dog,4.0
802,JJ's Quesadilla,2.5
241,GF Turkey & Cheese Sandwich,4.5
848,Cheese Pizza,0.0
328,JJ's Crinkle Fries,0.5
113,JJ's Spicy Korean Beef Sandwich,3.5
492,Three Bean Chili Soup,4.0
614,JJ's Macaroni & Cheese Quesadilla,0.5
136,Waffles,0.5
50,Three Bean Chili Soup,3.5
286,Scrambled Egg,4.5
123,Tuna Salad,3.5
726,Marinara Sauce,0.0
729,Spicy Green Beans,4.5
316,JJ's Macaroni & Cheese Quesadilla,0.0
997,Tofu Scramble,4.5
352,JJ's Grilled Vegetable Panini,4.0
571,GF Turkey & Cheese Sandwich,4.0
823,Sweet & Sour Chickpeas,0.0
324,Pepperoni Pizza,4.5
941,JJ's Grilled Chicken Sandwich,4.5
377,Chicken & Vegetable Lo Mein,0.5
186,Tandoori Chicken,3.0
786,Italian Sandwich,3.0
261,Turkey Sausage,1.5
630,Turkey & Cheese Sandwich,2.0
971,Minestrone Soup,0.5
277,JJ's Smashed Chickpea Avocado Sandwich,3.5
543,JJ's French Toast,3.5
253,GF Mozzarella & Tomato Sandwich,1.0
993,John Jay Sushi Roll,4.0
479,GF Mozzarella & Tomato Sandwich,2.5
612,Spicy Green Beans,3.0
672,Minestrone Soup,3.0
144,Turkey Sausage,2.0
999,JJ's Grilled Vegetable Panini,2.5
710,JJ's Grilled Chicken Sandwich,3.0
176,JJ's Cheeseburger,3.5
893,Biscuits & Sausage Gravy,1.5
850,Bruschetta Pizza,0.5
766,Mozzarella & Pesto Sandwich,4.0
488,JJ's Grilled Vegetable Panini,3.5
709,John Jay's Buddha Bowl,1.5
947,JJ's Spicy Korean Beef Sandwich,4.0
545,JJ's Black Bean Chipotle Burger,2.0
518,Pepperoni Pizza,4.5
342,Grilled Chicken,1.5
998,Seaweed Salad,2.0
488,Ham & American Cheese Sandwich,4.0
220,Mozzarella & Pesto Sandwich,3.0
384,JJ's Hot Chocolate French Toast,1.5
842,Vegan Hot Dog,3.5
168,John Jay's Buddha Bowl,3.5
100,JJ's Eggs Any Way,3.0
534,Hashbrown,0.5
268,Turkey & Cheese Sandwich,3.5
425,Bagel Schmear Bar,3.5
886,Cheese Pizza,2.5
509,Cheese Pizza,1.0
3,Pop Up Carving Station,4.0
381,JJ's Black Bean Chipotle Burger,2.0
374,JJ's Macaroni & Cheese Quesadilla,1.0
379,Burger Bun,2.0
625,Pop Up Carving Station,4.0
774,Bagel Schmear Bar,0.5
444,JJ's Black Bean Chipotle Burger,0.5
563,Tandoori Chicken,4.0
763,Tuna Salad,4.0
904,Roasted Garlic Shrimp Pizza,4.0
523,Vegan Chicken Vindaloo,1.5
311,Sausage & Pepper Pasta,2.5
780,Three Bean Chili Soup,3.5
51,Tofu Scramble,4.5
939,Pepperoni Pizza,1.5
143,Vegan Chicken Vindaloo,1.0
347,JJ's Grilled Vegetable Panini,3.0
545,Tofu Scramble,4.5
18,Minestrone Soup,1.0
802,JJ's Crinkle Fries,0.0
169,Minestrone Soup,2.5
993,Turkey & Cheese Sandwich,0.0
935,Roasted Garlic Shrimp Pizza,4.0
808,Minestrone Soup,0.5
378,Three Bean Chili Soup,2.0
147,Ham & American Cheese Sandwich,4.5
965,Sweet & Sour Chickpeas,3.5
170,Tandoori Chicken,4.5
166,JJ's Smashed Chickpea Avocado Sandwich,1.0
73,Chicken & Vegetable Lo Mein,4.5
455,Turkey & Cheese Sandwich,1.5
958,Bagel Schmear Bar,2.5
906,Chicken Salad,3.0
851,Vegan Chicken Vindaloo,0.0
292,Pop Up Carving Station,3.0
758,JJ's Cheeseburger,4.5
614,Seaweed Salad,4.5
926,Tuna Salad,3.5
519,JJ's Fried Green Tomato Sliders,4.5
641,Vegan Chicken Vindaloo,4.0
665,Seaweed Salad,1.0
769,JJ's Grilled Vegetable Panini,2.0
156,JJ's Spicy Korean Beef Sandwich,0.5
337,Pancake & Waffle Syrup,3.5
805,Mozzarella & Pesto Sandwich,4.0
95,Sausage & Pepper Pasta,4.0
605,Turkey Sausage,4.0
163,Grilled Chicken,0.0
193,Pork Sausage,0.0
549,Mozzarella & Pesto Sandwich,1.5
926,Cheese Pizza,4.5
774,Bruschetta Pizza,3.5
928,Three Bean Chili Soup,1.5
389,Three Bean Chili Soup,3.5
540,Three Bean Chili Soup,0.0
640,John Jay Chicken Tortilla Soup,4.5
305,Minestrone Soup,0.5
194,Turkey & Cheese Sandwich,3.5
668,John Jay Chicken Tortilla Soup,0.5
293,JJ's Black Bean Chipotle Burger,2.0
36,Sweet & Sour Chickpeas,3.0
867,Pepperoni Pizza,4.0
67,Scrambled Egg,3.0
338,Mozzarella Sticks,4.0
574,Sweet & Sour Chickpeas,1.0
934,JJ's Crinkle Fries,1.0
138,John Jay Chicken Tortilla Soup,3.0
465,JJ's Spicy Korean Beef Sandwich,0.5
15,Roasted Garlic Shrimp Pizza,0.5
517,Pop Up Carving Station,1.5
294,Turkey Sausage,0.5
333,Hashbrown,4.0
890,Bagel Schmear Bar,4.5
589,Tomato & Cheddar Frittata,0.5
8,JJ's Crinkle Fries,2.5
206,Tuna Salad,1.0
604,Biscuits & Sausage Gravy,3.0
371,Three Bean Chili Soup,2.5
939,Chicken Dumpling Soup,4.0
